,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_in_euros,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,neighborhood,available
4778,50646002,0.75,False,Zuid,52.35191,4.855,Entire home/apt,2,1,1,3,$111.00,2,30,True,0,0,4.8,False,,55.5,222.0,6%,17%,18%,4.99,Zuid,0.0
4779,50648502,1.0,False,Geuzenveld - Slotermeer,52.383728,4.835395,Private room,3,1,3,4,$85.00,3,7,True,1,2,5.0,True,,28.33,255.0,5%,13%,15%,4.99,Geuzenveld - Slotermeer,0.40821917808219177
4780,50650213,0.75,False,De Pijp - Rivierenbuurt,52.34506,4.91151,Entire home/apt,4,2,2,5,$200.00,3,10,True,1,3,4.8,False,,50.0,600.0,12%,12%,15%,4.99,De Pijp - Rivierenbuurt,0.0027397260273972603
4781,50650317,0.23,False,De Baarsjes - Oud-West,52.36043,4.86662,Entire home/apt,2,1,1,12,$300.00,5,31,True,9,0,4.83,False,,150.0,1500.0,10%,19%,21%,4.99,De Baarsjes - Oud-West,0.0684931506849315
4782,50653774,1.0,False,Oud-Noord,52.38318,4.91488,Entire home/apt,2,1,1,3,$95.00,2,29,True,0,0,5.0,False,,47.5,190.0,7%,11%,17%,4.99,Oud-Noord,0.0
4783,50664766,0.6699999999999999,False,Centrum-West,52.38295,4.88873,Private room,4,1,3,10,$208.00,7,1125,True,0,0,4.83,True,,52.0,1456.0,10%,19%,22%,4.99,Centrum-West,0.4767123287671233
4784,50666229,0.98,False,De Baarsjes - Oud-West,52.35945,4.86179,Private room,4,1,4,6,$190.00,4,365,True,6,0,4.86,True,,47.5,760.0,6%,19%,22%,4.99,De Baarsjes - Oud-West,0.2136986301369863
4785,50667689,1.0,False,Noord-Oost,52.37891,4.97205,Private room,4,1,2,15,$450.00,1,365,True,21,1,3.62,True,,112.5,450.0,9%,26%,26%,10.99,Noord-Oost,0.9753424657534246
4786,50669345,0.7000000000000001,False,De Baarsjes - Oud-West,52.3682,4.86227,Entire home/apt,2,1,1,5,$200.00,2,14,True,3,2,4.86,False,,100.0,400.0,7%,17%,24%,4.99,De Baarsjes - Oud-West,0.00821917808219178
4787,50689121,1.0,False,Centrum-West,52.38163,4.89034,Private room,2,1,1,8,$178.00,2,1125,True,0,0,5.0,True,,89.0,356.0,6%,17%,21%,4.99,Centrum-West,0.4246575342465753
4788,50694554,1.0,True,Geuzenveld - Slotermeer,52.38125,4.78239,Private room,2,1,1,9,$309.00,1,12,True,23,0,5.0,True,,154.5,309.0,6%,15%,20%,4.99,Geuzenveld - Slotermeer,0.4986301369863014
4789,50695485,1.0,True,Geuzenveld - Slotermeer,52.38046,4.78272,Private room,2,1,1,5,$194.00,1,12,True,0,0,5.0,True,,97.0,194.0,7%,20%,22%,4.99,Geuzenveld - Slotermeer,0.0
4790,50698647,0.08000000000000002,False,Zuid,52.353836,4.862289,Entire home/apt,4,2,1,18,$395.00,2,30,True,1,0,5.0,False,,98.75,790.0,12%,20%,14%,4.99,Zuid,0.20273972602739726
4791,50713619,0.35000000000000003,False,Centrum-West,52.37964,4.88193,Entire home/apt,2,1,1,9,$300.00,4,18,True,0,0,4.67,False,,150.0,1200.0,11%,24%,31%,4.99,Centrum-West,0.0
4792,50718481,0.9,False,Centrum-Oost,52.36499,4.89304,Private room,4,1,3,7,$221.00,2,21,True,1,5,4.43,True,,55.25,442.0,11%,6%,26%,4.99,Centrum-Oost,0.7205479452054795
4793,50725758,0.10000000000000003,False,De Pijp - Rivierenbuurt,52.3535,4.90065,Entire home/apt,2,1,1,11,$149.00,1,28,True,0,0,5.0,False,,74.5,149.0,7%,15%,20%,4.99,De Pijp - Rivierenbuurt,0.005479452054794521
4794,50739369,1.0,True,Geuzenveld - Slotermeer,52.38119,4.77887,Private room,4,1,2,12,$353.00,1,12,True,20,0,5.0,True,,88.25,353.0,9%,22%,20%,4.99,Geuzenveld - Slotermeer,0.4904109589041096
4795,50742990,1.0,True,Geuzenveld - Slotermeer,52.38224,4.78265,Private room,2,1,1,17,$249.00,1,12,True,20,0,5.0,True,,124.5,249.0,5%,12%,20%,4.99,Geuzenveld - Slotermeer,0.5013698630136987
4796,50743857,1.0,True,Geuzenveld - Slotermeer,52.38234,4.78263,Private room,4,1,2,14,$441.00,1,12,True,17,2,4.2,True,,110.25,441.0,5%,23%,30%,10.99,Geuzenveld - Slotermeer,0.4520547945205479
4797,50749565,0.78,False,De Baarsjes - Oud-West,52.37331,4.8575,Entire home/apt,4,2,1,7,$145.00,3,365,True,0,0,4.43,False,,36.25,435.0,6%,17%,15%,4.99,De Baarsjes - Oud-West,0.0
4798,50760230,,False,De Baarsjes - Oud-West,52.36498,4.86235,Entire home/apt,2,1,1,8,$150.00,14,16,True,0,0,,True,,75.0,2100.0,7%,12%,19%,4.99,De Baarsjes - Oud-West,0.0
4799,50770030,0.97,False,De Baarsjes - Oud-West,52.36485,4.86342,Private room,2,1,1,5,$82.00,6,14,True,0,2,4.37,False,,41.0,492.0,7%,9%,15%,4.99,De Baarsjes - Oud-West,0.043835616438356165
4800,50792732,1.0,False,Oud-Oost,52.36049,4.90932,Entire home/apt,4,2,3,14,$499.00,2,30,True,1,0,4.66,True,,124.75,998.0,11%,19%,29%,10.99,Oud-Oost,0.14520547945205478
4801,50800575,0.15999999999999992,False,De Pijp - Rivierenbuurt,52.35181,4.90692,Entire home/apt,2,1,1,4,$80.00,1,365,True,1,1,4.9,False,,40.0,80.0,5%,13%,15%,4.99,De Pijp - Rivierenbuurt,0.13972602739726028
4802,50806119,0.6,False,Bos en Lommer,52.37906,4.85811,Entire home/apt,2,1,1,1,$125.00,7,1125,True,0,0,4.5,False,,62.5,875.0,7%,11%,17%,4.99,Bos en Lommer,0.049315068493150684
4803,50815719,0.56,False,Bos en Lommer,52.37603,4.85861,Entire home/apt,2,1,1,7,$150.00,5,30,True,0,1,5.0,False,,75.0,750.0,6%,17%,21%,4.99,Bos en Lommer,0.0
4804,50820297,0.64,False,Westerpark,52.384,4.87276,Entire home/apt,2,1,1,6,$95.00,7,365,True,0,0,5.0,False,,47.5,665.0,4%,11%,16%,4.99,Westerpark,0.0
4805,50821394,0.9,True,Zuid,52.340633,4.848581,Entire home/apt,2,1,2,3,$95.00,2,365,True,2,3,4.85,True,,47.5,190.0,6%,12%,14%,4.99,Zuid,0.7397260273972602
4806,50824558,0.5,False,Oud-Oost,52.36015,4.928,Entire home/apt,4,2,3,8,$195.00,7,14,True,0,0,,True,,48.75,1365.0,8%,19%,13%,4.99,Oud-Oost,0.0
4807,50837299,1.0,False,Noord-Oost,52.38891,4.96166,Private room,2,1,1,6,$145.00,2,30,True,10,0,5.0,False,,72.5,290.0,7%,17%,17%,4.99,Noord-Oost,0.8821917808219178
4808,50837302,0.8300000000000001,False,Bos en Lommer,52.376842,4.844639,Entire home/apt,2,1,1,5,$110.00,2,2,True,0,0,4.86,True,,55.0,220.0,5%,15%,16%,4.99,Bos en Lommer,0.0
4809,50838617,,False,IJburg - Zeeburgereiland,52.35278,5.00673,Private room,9,1,5,13,$201.00,2,30,True,18,3,4.62,True,,22.33,402.0,7%,22%,20%,4.99,IJburg - Zeeburgereiland,0.40273972602739727
4810,50840324,0.71,False,De Baarsjes - Oud-West,52.36259,4.85865,Entire home/apt,2,1,1,15,$275.00,3,10,True,0,1,5.0,False,,137.5,825.0,12%,26%,27%,4.99,De Baarsjes - Oud-West,0.18356164383561643
4811,50840573,0.5700000000000001,False,Westerpark,52.38202,4.87395,Entire home/apt,2,1,1,10,$250.00,3,1125,True,0,0,5.0,False,,125.0,750.0,13%,19%,21%,4.99,Westerpark,0.0
4812,50840955,0.5700000000000001,False,De Baarsjes - Oud-West,52.37075,4.87337,Entire home/apt,2,1,1,12,$244.00,2,23,True,1,0,5.0,False,,122.0,488.0,8%,21%,26%,4.99,De Baarsjes - Oud-West,0.005479452054794521
4813,50844052,0.38,False,Zuid,52.35321,4.84616,Entire home/apt,2,1,1,4,$140.00,5,365,True,1,0,5.0,True,,70.0,700.0,8%,14%,16%,4.99,Zuid,0.1178082191780822
4814,50844158,0.47000000000000003,False,Westerpark,52.38165,4.87645,Entire home/apt,4,2,3,3,$75.00,3,12,True,1,1,5.0,False,,18.75,225.0,5%,14%,17%,4.99,Westerpark,0.00821917808219178
4815,50848503,0.56,False,Bos en Lommer,52.38223,4.84905,Entire home/apt,2,1,1,8,$81.00,3,14,True,0,0,5.0,False,,40.5,243.0,6%,10%,14%,4.99,Bos en Lommer,0.0136986301369863
4816,50861438,0.8400000000000001,True,De Pijp - Rivierenbuurt,52.357525,4.889267,Entire home/apt,3,2,2,18,$450.00,3,14,True,0,0,4.76,True,,150.0,1350.0,11%,29%,21%,10.99,De Pijp - Rivierenbuurt,0.36712328767123287
4817,50862292,1.0,True,Buitenveldert - Zuidas,52.32237,4.88034,Entire home/apt,2,1,1,5,$139.00,1,1125,True,16,4,4.68,True,,69.5,139.0,7%,17%,20%,4.99,Buitenveldert - Zuidas,0.39452054794520547
4818,50862465,1.0,True,Buitenveldert - Zuidas,52.32234,4.88198,Entire home/apt,2,1,1,5,$139.00,1,1125,True,16,5,4.65,True,,69.5,139.0,7%,8%,19%,4.99,Buitenveldert - Zuidas,0.40821917808219177
4819,50884955,0.75,False,Oud-Noord,52.399006,4.894822,Entire home/apt,2,1,1,33,$904.00,1,1125,True,26,1,3.49,True,,452.0,904.0,10%,24%,22%,10.99,Oud-Noord,0.9671232876712329
4820,50886022,0.49,False,Centrum-West,52.37278,4.87501,Entire home/apt,3,2,2,5,$120.00,3,30,True,0,0,3.4,False,,40.0,360.0,6%,13%,21%,4.99,Centrum-West,0.0
4821,50894881,1.0,False,De Baarsjes - Oud-West,52.36162,4.85069,Entire home/apt,4,2,2,13,$372.00,1000,1001,True,1,0,4.67,False,,93.0,372000.0,8%,20%,25%,4.99,De Baarsjes - Oud-West,0.11506849315068493
4822,50903699,0.0,False,Oud-Noord,52.39368,4.90507,Entire home/apt,2,1,1,5,$199.00,14,31,True,0,0,,False,,99.5,2786.0,6%,19%,25%,4.99,Oud-Noord,0.4246575342465753
4823,50924870,0.5,False,Zuid,52.3526,4.88094,Entire home/apt,2,1,1,8,$100.00,2,5,True,0,0,5.0,False,,50.0,200.0,6%,17%,17%,4.99,Zuid,0.3424657534246575
4824,50928224,0.52,True,Centrum-West,52.37253,4.88093,Entire home/apt,2,1,1,11,$300.00,4,365,True,2,0,5.0,False,,150.0,1200.0,14%,20%,24%,4.99,Centrum-West,0.005479452054794521
4825,50948870,0.0,False,Centrum-Oost,52.36267,4.90526,Entire home/apt,4,2,2,13,$300.00,3,5,True,0,0,,False,,75.0,900.0,9%,19%,25%,4.99,Centrum-Oost,0.0
4826,50967357,1.0,False,De Baarsjes - Oud-West,52.36377,4.85552,Entire home/apt,4,2,2,10,$249.00,3,30,True,0,0,,False,,62.25,747.0,6%,10%,23%,4.99,De Baarsjes - Oud-West,0.01643835616438356
4827,50967504,1.0,False,De Baarsjes - Oud-West,52.364,4.86307,Entire home/apt,2,1,1,3,$213.00,1,14,True,0,3,4.4,True,,106.5,213.0,11%,25%,17%,4.99,De Baarsjes - Oud-West,0.19452054794520549
4828,50968132,0.8300000000000001,False,De Baarsjes - Oud-West,52.36947,4.84901,Entire home/apt,2,1,1,4,$133.00,2,30,True,1,1,5.0,False,,66.5,266.0,7%,16%,16%,4.99,De Baarsjes - Oud-West,0.3178082191780822
4829,50976279,0.26,False,Bijlmer-Centrum,52.32602,4.94878,Entire home/apt,3,2,1,4,$164.00,2,1125,True,6,0,4.6,False,,54.67,328.0,10%,20%,16%,4.99,Bijlmer-Centrum,0.6931506849315069
4830,50986632,0.75,False,Slotervaart,52.3587,4.8352,Entire home/apt,4,2,2,6,$221.00,3,30,True,1,1,4.0,False,,55.25,663.0,9%,17%,27%,4.99,Slotervaart,0.0027397260273972603
4831,50987627,0.64,False,De Pijp - Rivierenbuurt,52.35167,4.89144,Entire home/apt,4,2,2,6,$200.00,3,20,True,0,0,,False,,50.0,600.0,11%,21%,26%,4.99,De Pijp - Rivierenbuurt,0.0
4832,50996767,1.0,False,De Baarsjes - Oud-West,52.37154,4.85243,Private room,1,1,1,1,$81.00,3,365,True,18,0,4.4,True,,81.0,243.0,5%,15%,16%,4.99,De Baarsjes - Oud-West,0.19452054794520549
4833,50997803,0.41000000000000003,False,De Baarsjes - Oud-West,52.36421,4.85404,Entire home/apt,3,2,1,6,$410.00,3,365,True,24,1,4.27,True,,136.67,1230.0,8%,28%,27%,10.99,De Baarsjes - Oud-West,0.9205479452054794
4834,51011718,0.25999999999999995,False,De Pijp - Rivierenbuurt,52.35563,4.89096,Entire home/apt,2,1,1,1,$130.00,3,1125,True,0,1,5.0,False,,65.0,390.0,6%,16%,17%,4.99,De Pijp - Rivierenbuurt,0.005479452054794521
4835,51015371,1.0,False,Westerpark,52.38923,4.88088,Entire home/apt,3,2,2,7,$220.00,4,14,True,0,0,5.0,True,,73.33,880.0,9%,19%,30%,4.99,Westerpark,0.0
4836,51022024,0.5,False,Watergraafsmeer,52.35431,4.92693,Entire home/apt,2,1,1,1,$110.00,5,365,True,0,0,5.0,False,,55.0,550.0,7%,19%,18%,4.99,Watergraafsmeer,0.0273972602739726
4837,51031838,0.99,False,De Baarsjes - Oud-West,52.37179,4.85258,Private room,1,1,1,1,$80.00,3,1125,True,8,3,4.6,True,,80.0,240.0,6%,10%,16%,4.99,De Baarsjes - Oud-West,0.8602739726027397
4838,51036213,1.0,False,Westerpark,52.39149,4.8756,Entire home/apt,4,2,3,6,$154.00,4,10,True,2,0,,True,,38.5,616.0,7%,14%,19%,4.99,Westerpark,0.3452054794520548
4839,51055965,0.0,False,De Pijp - Rivierenbuurt,52.35113,4.89925,Entire home/apt,4,2,2,15,$250.00,7,365,True,0,0,,False,,62.5,1750.0,8%,20%,28%,4.99,De Pijp - Rivierenbuurt,0.0
4840,51061195,0.43,False,Westerpark,52.3752,4.87087,Entire home/apt,4,2,2,12,$350.00,3,30,True,0,0,5.0,False,,87.5,1050.0,10%,17%,25%,4.99,Westerpark,0.0
4841,51062932,0.44999999999999996,False,De Pijp - Rivierenbuurt,52.34305,4.90372,Entire home/apt,2,1,1,11,$220.00,3,360,True,6,1,5.0,True,,110.0,660.0,8%,21%,17%,4.99,De Pijp - Rivierenbuurt,0.01643835616438356
4842,51081470,1.0,False,De Baarsjes - Oud-West,52.37247,4.86209,Entire home/apt,2,1,1,3,$130.00,2,1125,True,0,0,5.0,False,,65.0,260.0,7%,14%,20%,4.99,De Baarsjes - Oud-West,0.0
4843,51100945,0.14,False,Centrum-Oost,52.36625,4.91226,Entire home/apt,2,1,1,8,$215.00,5,11,True,1,0,5.0,False,,107.5,1075.0,8%,13%,27%,4.99,Centrum-Oost,0.6465753424657534
4844,51114986,1.0,True,Bos en Lommer,52.38165,4.8565,Entire home/apt,4,2,2,2,$166.00,1,2,True,0,0,4.92,False,,41.5,166.0,8%,16%,20%,4.99,Bos en Lommer,0.0
4845,51116938,1.0,True,De Baarsjes - Oud-West,52.36325,4.86659,Entire home/apt,2,1,1,3,$150.00,3,5,True,0,0,5.0,False,,75.0,450.0,7%,23%,17%,4.99,De Baarsjes - Oud-West,0.0
4846,51119975,1.0,False,Oostelijk Havengebied - Indische Buurt,52.36439,4.93306,Entire home/apt,4,2,2,11,$175.00,3,30,True,0,0,4.67,True,,43.75,525.0,8%,24%,20%,4.99,Oostelijk Havengebied - Indische Buurt,0.0
4847,51121596,0.0,False,De Baarsjes - Oud-West,52.35742,4.85573,Entire home/apt,4,2,2,12,$180.00,3,365,True,4,0,,False,,45.0,540.0,6%,17%,18%,4.99,De Baarsjes - Oud-West,0.12054794520547946
4848,51123644,0.55,False,De Baarsjes - Oud-West,52.36571,4.87566,Entire home/apt,2,1,1,8,$350.00,3,15,True,0,0,4.75,False,,175.0,1050.0,13%,26%,21%,4.99,De Baarsjes - Oud-West,0.0136986301369863
4849,51135299,0.81,False,Oud-Noord,52.3985,4.8956,Private room,2,1,1,35,$924.00,1,1125,True,27,0,,True,,462.0,924.0,11%,26%,26%,10.99,Oud-Noord,0.9726027397260274
4850,51140438,0.5,False,De Baarsjes - Oud-West,52.36943,4.85127,Entire home/apt,2,1,1,9,$99.00,6,10,True,0,1,5.0,True,,49.5,594.0,5%,13%,16%,4.99,De Baarsjes - Oud-West,0.0
4851,51144055,0.77,False,Centrum-West,52.37941,4.88221,Private room,3,1,3,8,$89.00,3,56,True,0,6,4.62,False,,29.67,267.0,4%,12%,15%,4.99,Centrum-West,0.4054794520547945
4852,51171051,0.5,False,De Baarsjes - Oud-West,52.36232,4.86093,Entire home/apt,3,2,1,8,$200.00,2,30,True,2,1,5.0,False,,66.67,400.0,9%,25%,26%,4.99,De Baarsjes - Oud-West,0.005479452054794521
4853,51195332,,False,Centrum-West,52.37815,4.88683,Private room,2,1,1,6,$200.00,2,14,True,0,0,,False,,100.0,400.0,11%,17%,25%,4.99,Centrum-West,0.4246575342465753
4854,51202359,0.63,True,Centrum-West,52.37489,4.88058,Entire home/apt,2,1,1,13,$159.00,2,20,True,4,0,4.9,False,,79.5,318.0,7%,18%,20%,4.99,Centrum-West,0.010958904109589041
4855,51210209,1.0,True,Buitenveldert - Zuidas,52.32224,4.88033,Entire home/apt,2,1,1,4,$139.00,1,1125,True,10,6,4.85,True,,69.5,139.0,5%,16%,20%,4.99,Buitenveldert - Zuidas,0.36164383561643837
4856,51210294,1.0,True,Buitenveldert - Zuidas,52.32238,4.88081,Entire home/apt,2,1,1,11,$139.00,1,1125,True,18,2,4.7,True,,69.5,139.0,6%,15%,19%,4.99,Buitenveldert - Zuidas,0.40273972602739727
4857,51219225,0.61,True,Centrum-West,52.38336,4.88475,Entire home/apt,2,1,1,7,$145.00,7,180,True,19,0,5.0,False,,72.5,1015.0,4%,16%,15%,4.99,Centrum-West,0.863013698630137
4858,51223482,0.6699999999999999,True,Centrum-West,52.37057,4.88881,Entire home/apt,4,2,3,12,$350.00,3,30,True,0,1,4.93,False,,87.5,1050.0,10%,11%,23%,4.99,Centrum-West,0.0
4859,51227630,1.0,False,Buitenveldert - Zuidas,52.3247,4.86559,Private room,2,1,1,10,$68.00,1,365,True,0,0,,True,,34.0,68.0,5%,12%,17%,2.99,Buitenveldert - Zuidas,0.0
4860,51230457,0.32999999999999996,False,Oud-Noord,52.39626,4.90543,Entire home/apt,4,2,2,10,$275.00,2,1125,True,0,0,5.0,False,,68.75,550.0,12%,14%,20%,4.99,Oud-Noord,0.0
4861,51241075,0.49,False,De Baarsjes - Oud-West,52.36926,4.87478,Entire home/apt,4,2,2,11,$275.00,3,7,True,5,3,4.83,False,,68.75,825.0,10%,12%,23%,4.99,De Baarsjes - Oud-West,0.07123287671232877
4862,51256224,1.0,False,Buitenveldert - Zuidas,52.32625,4.86332,Private room,2,1,1,5,$50.00,1,365,True,0,0,,True,,25.0,50.0,5%,13%,14%,2.99,Buitenveldert - Zuidas,0.0
4863,51260710,0.75,True,Centrum-West,52.374653,4.881059,Entire home/apt,6,3,3,28,$700.00,3,25,True,0,2,4.53,True,,116.67,2100.0,8%,15%,34%,10.99,Centrum-West,0.005479452054794521
4864,51276445,0.55,False,De Baarsjes - Oud-West,52.36261,4.85446,Entire home/apt,2,1,1,1,$100.00,4,365,True,2,2,5.0,False,,50.0,400.0,6%,18%,19%,4.99,De Baarsjes - Oud-West,0.005479452054794521
4865,51276785,,False,Oostelijk Havengebied - Indische Buurt,52.37303,4.9485,Entire home/apt,8,4,4,22,$600.00,3,30,True,0,0,,True,,75.0,1800.0,11%,18%,23%,10.99,Oostelijk Havengebied - Indische Buurt,0.005479452054794521
4866,51278872,0.58,False,De Baarsjes - Oud-West,52.36533,4.87505,Private room,2,1,1,15,$350.00,4,1125,True,4,0,5.0,False,,175.0,1400.0,8%,19%,22%,4.99,De Baarsjes - Oud-West,0.273972602739726
4867,51283980,0.62,False,Bos en Lommer,52.38064,4.84886,Entire home/apt,2,1,1,4,$103.00,4,30,True,0,1,5.0,False,,51.5,412.0,6%,11%,19%,4.99,Bos en Lommer,0.2191780821917808
4868,51297188,0.6900000000000001,False,De Pijp - Rivierenbuurt,52.34375,4.9068,Entire home/apt,3,2,1,4,$60.00,5,365,True,0,0,,True,,20.0,300.0,7%,8%,15%,2.99,De Pijp - Rivierenbuurt,0.0
4869,51302114,0.91,False,Gaasperdam - Driemond,52.30342,4.96759,Private room,2,1,1,6,$59.00,1,1125,True,6,4,3.69,False,,29.5,59.0,7%,14%,16%,2.99,Gaasperdam - Driemond,0.8410958904109589
4870,51314809,1.0,True,Westerpark,52.38534,4.87453,Private room,2,1,1,15,$226.00,1,365,True,20,2,4.77,True,,113.0,226.0,4%,11%,25%,4.99,Westerpark,0.9534246575342465
4871,51316529,0.92,False,Watergraafsmeer,52.35311,4.94076,Private room,2,1,1,6,$65.00,2,365,True,0,3,4.17,False,,32.5,130.0,4%,8%,16%,2.99,Watergraafsmeer,0.5835616438356165
4872,51318268,0.53,False,De Baarsjes - Oud-West,52.36189,4.85787,Entire home/apt,2,1,1,12,$150.00,5,1125,True,5,1,5.0,False,,75.0,750.0,8%,20%,23%,4.99,De Baarsjes - Oud-West,0.030136986301369864
4873,51380625,0.8,False,De Baarsjes - Oud-West,52.36176,4.85603,Entire home/apt,3,2,1,16,$330.00,15,30,True,1,0,5.0,False,,110.0,4950.0,15%,22%,22%,4.99,De Baarsjes - Oud-West,0.07945205479452055
4874,51382300,0.63,True,Centrum-West,52.38416,4.8868,Entire home/apt,2,1,1,4,$135.00,7,1125,True,8,0,5.0,False,,67.5,945.0,6%,13%,14%,4.99,Centrum-West,0.0273972602739726
4875,51383116,0.5800000000000001,False,Oud-Noord,52.40107,4.90031,Entire home/apt,4,2,2,10,$226.00,3,1125,True,0,2,4.6,False,,56.5,678.0,8%,15%,24%,4.99,Oud-Noord,0.0
4876,51397985,0.76,False,De Pijp - Rivierenbuurt,52.35057,4.90723,Entire home/apt,2,1,1,3,$67.00,1,7,True,2,1,4.75,False,,33.5,67.0,7%,10%,16%,2.99,De Pijp - Rivierenbuurt,0.01643835616438356
4877,51404069,0.44,False,Oud-Oost,52.35618,4.91198,Entire home/apt,2,1,1,4,$175.00,4,14,True,2,0,5.0,False,,87.5,700.0,8%,14%,20%,4.99,Oud-Oost,0.43561643835616437
4878,51416595,0.33,False,De Baarsjes - Oud-West,52.36218,4.85641,Entire home/apt,4,2,2,13,$300.00,14,30,True,0,0,5.0,False,,75.0,4200.0,10%,17%,29%,4.99,De Baarsjes - Oud-West,0.1095890410958904
4879,51427452,0.91,False,Westerpark,52.38127,4.87039,Entire home/apt,2,1,2,1,$117.00,2,30,True,0,1,5.0,False,,58.5,234.0,6%,17%,16%,4.99,Westerpark,0.00821917808219178
4880,51437810,0.77,False,De Baarsjes - Oud-West,52.37035,4.85665,Entire home/apt,4,2,2,7,$250.00,3,1125,True,0,0,5.0,False,,62.5,750.0,11%,18%,20%,4.99,De Baarsjes - Oud-West,0.1095890410958904
4881,51446589,0.17999999999999994,False,De Pijp - Rivierenbuurt,52.3426,4.89477,Entire home/apt,2,1,1,6,$151.00,2,1125,True,0,0,5.0,False,,75.5,302.0,8%,20%,21%,4.99,De Pijp - Rivierenbuurt,0.0
4882,51447904,1.0,False,Bos en Lommer,52.37869,4.85029,Entire home/apt,3,2,1,1,$98.00,3,1125,True,0,0,5.0,True,,32.67,294.0,6%,14%,15%,4.99,Bos en Lommer,0.0
4883,51449896,1.0,True,Westerpark,52.37792,4.87703,Entire home/apt,2,1,1,10,$229.00,2,2,True,3,1,5.0,True,,114.5,458.0,7%,14%,23%,4.99,Westerpark,0.00821917808219178
4884,51457335,0.5,False,De Baarsjes - Oud-West,52.36341,4.85707,Entire home/apt,4,2,2,18,$400.00,3,365,True,3,0,4.65,True,,100.0,1200.0,12%,20%,25%,10.99,De Baarsjes - Oud-West,0.00821917808219178
4885,51476794,1.0,False,Westerpark,52.38236,4.86868,Entire home/apt,4,2,2,18,$350.00,3,3,True,0,0,4.85,True,,87.5,1050.0,9%,16%,22%,4.99,Westerpark,0.0
4886,51477304,1.0,False,De Baarsjes - Oud-West,52.36881,4.87452,Private room,2,1,2,6,$124.00,2,30,True,12,1,3.5,True,,62.0,248.0,7%,14%,22%,4.99,De Baarsjes - Oud-West,0.8849315068493151
4887,51477345,0.040000000000000036,False,De Pijp - Rivierenbuurt,52.35797,4.89625,Entire home/apt,4,2,3,10,$314.00,5,25,True,0,1,5.0,False,,78.5,1570.0,14%,18%,16%,4.99,De Pijp - Rivierenbuurt,0.0
4888,51483567,0.78,False,Westerpark,52.3806,4.877605,Entire home/apt,3,2,2,9,$150.00,20,30,True,0,0,5.0,False,,50.0,3000.0,8%,16%,17%,4.99,Westerpark,0.0
4889,51499735,1.0,False,Oud-Oost,52.35479,4.91183,Private room,3,1,2,4,$250.00,2,14,True,0,0,,False,,83.33,500.0,12%,25%,31%,4.99,Oud-Oost,0.1178082191780822
4890,51501124,0.5,False,Noord-West,52.4064,4.89693,Entire home/apt,3,2,1,1,$100.00,19,30,True,1,0,5.0,False,,33.33,1900.0,5%,14%,22%,4.99,Noord-West,0.005479452054794521
4891,51504073,1.0,False,Noord-West,52.41149,4.90112,Entire home/apt,4,2,3,12,$180.00,2,365,True,0,0,5.0,False,,45.0,360.0,7%,17%,18%,4.99,Noord-West,0.005479452054794521
4892,51516943,0.46,False,Westerpark,52.39024,4.88452,Entire home/apt,4,2,2,11,$267.00,4,25,True,1,0,4.75,False,,66.75,1068.0,9%,8%,22%,4.99,Westerpark,0.0547945205479452
4893,51518009,0.5,False,De Baarsjes - Oud-West,52.36682,4.86808,Entire home/apt,2,1,1,11,$120.00,1,365,True,0,0,5.0,False,,60.0,120.0,9%,15%,14%,4.99,De Baarsjes - Oud-West,0.0
4894,51535182,0.68,True,Centrum-West,52.37038,4.87857,Private room,2,1,1,9,$197.00,2,120,True,9,9,5.0,False,,98.5,394.0,9%,15%,16%,4.99,Centrum-West,0.15342465753424658
4895,51536382,0.67,False,Slotervaart,52.35248,4.82902,Entire home/apt,4,2,2,8,$160.00,2,30,True,0,0,5.0,False,,40.0,320.0,10%,19%,25%,4.99,Slotervaart,0.0
4896,51546018,1.0,False,Oud-Oost,52.35687,4.90803,Entire home/apt,2,1,1,7,$200.00,4,14,True,0,0,5.0,False,,100.0,800.0,9%,20%,28%,4.99,Oud-Oost,0.0
4897,51546609,0.71,False,Bos en Lommer,52.37665,4.85712,Entire home/apt,4,2,2,16,$330.00,2,14,True,0,0,5.0,False,,82.5,660.0,14%,19%,16%,4.99,Bos en Lommer,0.021917808219178082
4898,51549763,0.5499999999999999,False,Centrum-Oost,52.36937,4.91548,Entire home/apt,2,1,1,6,$175.00,3,30,True,0,0,4.86,False,,87.5,525.0,7%,22%,20%,4.99,Centrum-Oost,0.0
4899,51558148,0.0,False,De Baarsjes - Oud-West,52.36858,4.86763,Entire home/apt,2,1,1,13,$200.00,12,20,True,22,0,,False,,100.0,2400.0,9%,18%,17%,4.99,De Baarsjes - Oud-West,0.9534246575342465
4900,51559516,1.0,False,De Baarsjes - Oud-West,52.36684014609601,4.855007719801934,Entire home/apt,2,1,1,5,$149.00,1,5,True,0,0,,False,,74.5,149.0,8%,15%,19%,4.99,De Baarsjes - Oud-West,0.4301369863013699
